index,identifier,taxon_rank,label,synonym,speciesKey,acceptedTaxonKey,region
10039,fgrained-10039.pt,SPECIES,Pseudoips prasinana,,1802280.0,1802280.0,WesternEurope
10040,fgrained-10040.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10041,fgrained-10041.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10042,fgrained-10042.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10043,fgrained-10043.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10044,fgrained-10044.pt,GENUS,Cnephasia sp.,,,,WesternEurope
10045,fgrained-10045.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10046,fgrained-10046.pt,GENUS,Apotomis sp.,,,,WesternEurope
10047,fgrained-10047.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10048,fgrained-10048.pt,TRIBE,Archipini,,,,WesternEurope
10049,fgrained-10049.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10050,fgrained-10050.pt,FAMILY,Coleophoridae,,,,WesternEurope
10051,fgrained-10051.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10052,fgrained-10052.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10053,fgrained-10053.pt,SUBFAMILY,Scopariinae,,,,WesternEurope
10054,fgrained-10054.pt,TRIBE,Archipini,,,,WesternEurope
10055,fgrained-10055.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10056,fgrained-10056.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10057,fgrained-10057.pt,TRIBE,Crambini,,,,WesternEurope
10058,fgrained-10058.pt,GENUS,Hydriomena sp.,,,,WesternEurope
10059,fgrained-10059.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10060,fgrained-10060.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10061,fgrained-10061.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10062,fgrained-10062.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10063,fgrained-10063.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10064,fgrained-10064.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10065,fgrained-10065.pt,SPECIES,Pseudoips prasinana,,1802280.0,1802280.0,WesternEurope
10066,fgrained-10066.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10067,fgrained-10067.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10068,fgrained-10068.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10069,fgrained-10069.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10070,fgrained-10070.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10071,fgrained-10071.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10072,fgrained-10072.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10073,fgrained-10073.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10074,fgrained-10074.pt,FAMILY,Coleophoridae,,,,WesternEurope
10075,fgrained-10075.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10076,fgrained-10076.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10077,fgrained-10077.pt,ORDER,Lepidoptera,,,,WesternEurope
10078,fgrained-10078.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10079,fgrained-10079.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10080,fgrained-10080.pt,TRIBE,Archipini,,,,WesternEurope
10081,fgrained-10081.pt,GENUS,Apotomis sp.,,,,WesternEurope
10082,fgrained-10082.pt,FAMILY,Geometridae,,,,WesternEurope
10083,fgrained-10083.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10084,fgrained-10084.pt,FAMILY,Tortricidae,,,,WesternEurope
10085,fgrained-10085.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10086,fgrained-10086.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10087,fgrained-10087.pt,SPECIES,Pseudoips prasinana,,1802280.0,1802280.0,WesternEurope
10088,fgrained-10088.pt,GENUS,Apotomis sp.,,,,WesternEurope
10089,fgrained-10089.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10090,fgrained-10090.pt,FAMILY,Tortricidae,,,,WesternEurope
10091,fgrained-10091.pt,FAMILY,Coleophoridae,,,,WesternEurope
10092,fgrained-10092.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10093,fgrained-10093.pt,TRIBE,Crambini,,,,WesternEurope
10094,fgrained-10094.pt,SPECIES,Celypha striana,,1743775.0,1743775.0,WesternEurope
10095,fgrained-10095.pt,SPECIES,Pterapherapteryx sexalata,,1978114.0,1978114.0,WesternEurope
10096,fgrained-10096.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10097,fgrained-10097.pt,TRIBE,Crambini,,,,WesternEurope
10098,fgrained-10098.pt,SPECIES,Calliteara pudibunda,,1819145.0,1819145.0,WesternEurope
10099,fgrained-10099.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10100,fgrained-10100.pt,SPECIES,Pterapherapteryx sexalata,,1978114.0,1978114.0,WesternEurope
10101,fgrained-10101.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10102,fgrained-10102.pt,GENUS,Apotomis sp.,,,,WesternEurope
10103,fgrained-10103.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10104,fgrained-10104.pt,SPECIES,Catoptria verellus,,1884370.0,1884370.0,WesternEurope
10105,fgrained-10105.pt,SPECIES,Calliteara pudibunda,,1819145.0,1819145.0,WesternEurope
10106,fgrained-10106.pt,TRIBE,Archipini,,,,WesternEurope
10107,fgrained-10107.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10108,fgrained-10108.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10109,fgrained-10109.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10110,fgrained-10110.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10111,fgrained-10111.pt,GENUS,Aphelia sp.,,,,WesternEurope
10112,fgrained-10112.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10113,fgrained-10113.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10114,fgrained-10114.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10115,fgrained-10115.pt,FAMILY,Geometridae,,,,WesternEurope
10116,fgrained-10116.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10117,fgrained-10117.pt,SPECIES,Pseudoips prasinana,,1802280.0,1802280.0,WesternEurope
10118,fgrained-10118.pt,FAMILY,Tortricidae,,,,WesternEurope
10119,fgrained-10119.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10120,fgrained-10120.pt,GENUS,Apotomis sp.,,,,WesternEurope
10121,fgrained-10121.pt,GENUS,Apotomis sp.,,,,WesternEurope
10122,fgrained-10122.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10123,fgrained-10123.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10124,fgrained-10124.pt,SUBFAMILY,Scopariinae,,,,WesternEurope
10125,fgrained-10125.pt,TRIBE,Crambini,,,,WesternEurope
10126,fgrained-10126.pt,GENUS,Eupithecia sp.,,,,WesternEurope
10127,fgrained-10127.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10128,fgrained-10128.pt,TRIBE,Archipini,,,,WesternEurope
10129,fgrained-10129.pt,TRIBE,Archipini,,,,WesternEurope
10130,fgrained-10130.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10131,fgrained-10131.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10132,fgrained-10132.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10133,fgrained-10133.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10134,fgrained-10134.pt,SPECIES,Euzophera pinguis,,1875327.0,1875327.0,WesternEurope
10135,fgrained-10135.pt,TRIBE,Archipini,,,,WesternEurope
10136,fgrained-10136.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10137,fgrained-10137.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10138,fgrained-10138.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10139,fgrained-10139.pt,TRIBE,Archipini,,,,WesternEurope
10140,fgrained-10140.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10141,fgrained-10141.pt,TRIBE,Archipini,,,,WesternEurope
10142,fgrained-10142.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10143,fgrained-10143.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10144,fgrained-10144.pt,SPECIES,Pseudoips prasinana,,1802280.0,1802280.0,WesternEurope
10145,fgrained-10145.pt,GENUS,Apotomis sp.,,,,WesternEurope
10146,fgrained-10146.pt,TRIBE,Archipini,,,,WesternEurope
10147,fgrained-10147.pt,SPECIES,Hoplodrina octogenaria,,4534290.0,4534290.0,WesternEurope
10148,fgrained-10148.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10149,fgrained-10149.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10150,fgrained-10150.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10151,fgrained-10151.pt,SPECIES,Agapeta hamana,,5102951.0,5102951.0,WesternEurope
10152,fgrained-10152.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10153,fgrained-10153.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10154,fgrained-10154.pt,TRIBE,Olethreutini,,,,WesternEurope
10155,fgrained-10155.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10156,fgrained-10156.pt,SUBFAMILY,Scopariinae,,,,WesternEurope
10157,fgrained-10157.pt,TRIBE,Archipini,,,,WesternEurope
10158,fgrained-10158.pt,GENUS,Apotomis sp.,,,,WesternEurope
10159,fgrained-10159.pt,ORDER,Moth,,,,WesternEurope
10160,fgrained-10160.pt,ORDER,Moth,,,,WesternEurope
10161,fgrained-10161.pt,ORDER,Lepidoptera,,,,WesternEurope
10162,fgrained-10162.pt,ORDER,Lepidoptera,,,,WesternEurope
10163,fgrained-10163.pt,ORDER,Lepidoptera,,,,WesternEurope
10164,fgrained-10164.pt,ORDER,Lepidoptera,,,,WesternEurope
10165,fgrained-10165.pt,ORDER,Moth,,,,WesternEurope
10166,fgrained-10166.pt,SPECIES,Deltote pygarga,,4532890.0,4532890.0,WesternEurope
10167,fgrained-10167.pt,GENUS,Scoparia sp.,,,,WesternEurope
10168,fgrained-10168.pt,ORDER,Lepidoptera,,,,WesternEurope
10169,fgrained-10169.pt,GENUS,Tortricidia sp.,,,,WesternEurope
10170,fgrained-10170.pt,ORDER,Lepidoptera,,,,WesternEurope
10171,fgrained-10171.pt,ORDER,Lepidoptera,,,,WesternEurope
10172,fgrained-10172.pt,ORDER,Lepidoptera,,,,WesternEurope
10173,fgrained-10173.pt,ORDER,Lepidoptera,,,,WesternEurope
10174,fgrained-10174.pt,ORDER,Lepidoptera,,,,WesternEurope
10175,fgrained-10175.pt,ORDER,Lepidoptera,,,,WesternEurope
10176,fgrained-10176.pt,ORDER,Lepidoptera,,,,WesternEurope
10177,fgrained-10177.pt,ORDER,Lepidoptera,,,,WesternEurope
10178,fgrained-10178.pt,ORDER,Lepidoptera,,,,WesternEurope
10179,fgrained-10179.pt,ORDER,Lepidoptera,,,,WesternEurope
10180,fgrained-10180.pt,ORDER,Lepidoptera,,,,WesternEurope
10181,fgrained-10181.pt,ORDER,Lepidoptera,,,,WesternEurope
10182,fgrained-10182.pt,ORDER,Moth,,,,WesternEurope
10183,fgrained-10183.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10184,fgrained-10184.pt,GENUS,Apotomis sp.,,,,WesternEurope
10185,fgrained-10185.pt,GENUS,Apotomis sp.,,,,WesternEurope
10186,fgrained-10186.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10187,fgrained-10187.pt,GENUS,Apotomis sp.,,,,WesternEurope
10188,fgrained-10188.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10189,fgrained-10189.pt,GENUS,Apotomis sp.,,,,WesternEurope
10190,fgrained-10190.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10191,fgrained-10191.pt,SPECIES,Parapoynx stratiotata,,1884465.0,1884465.0,WesternEurope
10192,fgrained-10192.pt,FAMILY,Geometridae,,,,WesternEurope
10193,fgrained-10193.pt,GENUS,Eudonia sp.,,,,WesternEurope
10194,fgrained-10194.pt,ORDER,Lepidoptera,,,,WesternEurope
10195,fgrained-10195.pt,ORDER,Lepidoptera,,,,WesternEurope
10196,fgrained-10196.pt,ORDER,Lepidoptera,,,,WesternEurope
10197,fgrained-10197.pt,ORDER,Lepidoptera,,,,WesternEurope
10198,fgrained-10198.pt,ORDER,Lepidoptera,,,,WesternEurope
10199,fgrained-10199.pt,ORDER,Lepidoptera,,,,WesternEurope
10200,fgrained-10200.pt,ORDER,Lepidoptera,,,,WesternEurope
10201,fgrained-10201.pt,ORDER,Lepidoptera,,,,WesternEurope
10202,fgrained-10202.pt,GENUS,Apotomis sp.,,,,WesternEurope
10203,fgrained-10203.pt,GENUS,Apotomis sp.,,,,WesternEurope
10204,fgrained-10204.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10205,fgrained-10205.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10206,fgrained-10206.pt,SUBFAMILY,Scopariinae,,,,WesternEurope
10207,fgrained-10207.pt,SPECIES,Deltote pygarga,,4532890.0,4532890.0,WesternEurope
10208,fgrained-10208.pt,GENUS,Scoparia sp.,,,,WesternEurope
10209,fgrained-10209.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10210,fgrained-10210.pt,GENUS,Celypha sp.,,,,WesternEurope
10211,fgrained-10211.pt,SPECIES,Ptilodon capucina,,1828162.0,1828162.0,WesternEurope
10212,fgrained-10212.pt,ORDER,Lepidoptera,,,,WesternEurope
10213,fgrained-10213.pt,ORDER,Lepidoptera,,,,WesternEurope
10214,fgrained-10214.pt,ORDER,Lepidoptera,,,,WesternEurope
10215,fgrained-10215.pt,ORDER,Lepidoptera,,,,WesternEurope
10216,fgrained-10216.pt,ORDER,Lepidoptera,,,,WesternEurope
10217,fgrained-10217.pt,ORDER,Lepidoptera,,,,WesternEurope
10218,fgrained-10218.pt,ORDER,Lepidoptera,,,,WesternEurope
10219,fgrained-10219.pt,ORDER,Moth,,,,WesternEurope
10220,fgrained-10220.pt,ORDER,Moth,,,,WesternEurope
10221,fgrained-10221.pt,GENUS,Lampronia sp.,,,,WesternEurope
10222,fgrained-10222.pt,GENUS,Scoparia sp.,,,,WesternEurope
10223,fgrained-10223.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10224,fgrained-10224.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10225,fgrained-10225.pt,ORDER,Lepidoptera,,,,WesternEurope
10226,fgrained-10226.pt,ORDER,Lepidoptera,,,,WesternEurope
10227,fgrained-10227.pt,ORDER,Lepidoptera,,,,WesternEurope
10228,fgrained-10228.pt,ORDER,Lepidoptera,,,,WesternEurope
10229,fgrained-10229.pt,ORDER,Lepidoptera,,,,WesternEurope
10230,fgrained-10230.pt,ORDER,Lepidoptera,,,,WesternEurope
10231,fgrained-10231.pt,ORDER,Moth,,,,WesternEurope
10232,fgrained-10232.pt,SPECIES,Lomaspilis marginata,,5149438.0,5149438.0,WesternEurope
10233,fgrained-10233.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10234,fgrained-10234.pt,GENUS,Clepsis sp.,,,,WesternEurope
10235,fgrained-10235.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10236,fgrained-10236.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10237,fgrained-10237.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10238,fgrained-10238.pt,ORDER,Lepidoptera,,,,WesternEurope
10239,fgrained-10239.pt,ORDER,Lepidoptera,,,,WesternEurope
10240,fgrained-10240.pt,SPECIES,Elophila nymphaeata,,5884851.0,5884851.0,WesternEurope
10241,fgrained-10241.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10242,fgrained-10242.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10243,fgrained-10243.pt,ORDER,Lepidoptera,,,,WesternEurope
10244,fgrained-10244.pt,GENUS,Eudonia sp.,,,,WesternEurope
10245,fgrained-10245.pt,GENUS,Apotomis sp.,,,,WesternEurope
10246,fgrained-10246.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10247,fgrained-10247.pt,ORDER,Lepidoptera,,,,WesternEurope
10248,fgrained-10248.pt,ORDER,Moth,,,,WesternEurope
10249,fgrained-10249.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10250,fgrained-10250.pt,GENUS,Scoparia sp.,,,,WesternEurope
10251,fgrained-10251.pt,GENUS,Scoparia sp.,,,,WesternEurope
10252,fgrained-10252.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10253,fgrained-10253.pt,SPECIES,Hydriomena furcata,,1979473.0,1979473.0,WesternEurope
10254,fgrained-10254.pt,SPECIES,Harpella forficella,,1835156.0,1835156.0,WesternEurope
10255,fgrained-10255.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10256,fgrained-10256.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10257,fgrained-10257.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10258,fgrained-10258.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10259,fgrained-10259.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10260,fgrained-10260.pt,ORDER,Moth,,,,WesternEurope
10261,fgrained-10261.pt,ORDER,Moth,,,,WesternEurope
10262,fgrained-10262.pt,SPECIES,Arctornis l-nigrum,,8407461.0,8407461.0,WesternEurope
10263,fgrained-10263.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10264,fgrained-10264.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10265,fgrained-10265.pt,GENUS,Clepsis sp.,,,,WesternEurope
10266,fgrained-10266.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10267,fgrained-10267.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10268,fgrained-10268.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10269,fgrained-10269.pt,GENUS,Clepsis sp.,,,,WesternEurope
10270,fgrained-10270.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10271,fgrained-10271.pt,GENUS,Catoptria sp.,,,,WesternEurope
10272,fgrained-10272.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10273,fgrained-10273.pt,ORDER,Lepidoptera,,,,WesternEurope
10274,fgrained-10274.pt,FAMILY,Tortricidae,,,,WesternEurope
10275,fgrained-10275.pt,GENUS,Scoparia sp.,,,,WesternEurope
10276,fgrained-10276.pt,ORDER,Moth,,,,WesternEurope
10277,fgrained-10277.pt,ORDER,Moth,,,,WesternEurope
10278,fgrained-10278.pt,SPECIES,Apoda limacodes,,5105339.0,5105339.0,WesternEurope
10279,fgrained-10279.pt,SPECIES,Cosmia trapezina,,1769566.0,1769566.0,WesternEurope
10280,fgrained-10280.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10281,fgrained-10281.pt,GENUS,Clepsis sp.,,,,WesternEurope
10282,fgrained-10282.pt,GENUS,Clepsis sp.,,,,WesternEurope
10283,fgrained-10283.pt,GENUS,Cnephasia sp.,,,,WesternEurope
10284,fgrained-10284.pt,GENUS,Pandemis sp.,,,,WesternEurope
10285,fgrained-10285.pt,ORDER,Lepidoptera,,,,WesternEurope
10286,fgrained-10286.pt,ORDER,Lepidoptera,,,,WesternEurope
10287,fgrained-10287.pt,ORDER,Lepidoptera,,,,WesternEurope
10288,fgrained-10288.pt,ORDER,Lepidoptera,,,,WesternEurope
10289,fgrained-10289.pt,GENUS,Crambus sp.,,,,WesternEurope
10290,fgrained-10290.pt,GENUS,Choristoneura sp.,,,,WesternEurope
10291,fgrained-10291.pt,GENUS,Crambus sp.,,,,WesternEurope
10292,fgrained-10292.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10293,fgrained-10293.pt,GENUS,Tortricidia sp.,,,,WesternEurope
10294,fgrained-10294.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10295,fgrained-10295.pt,GENUS,Tortricidia sp.,,,,WesternEurope
10296,fgrained-10296.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10297,fgrained-10297.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10298,fgrained-10298.pt,ORDER,Lepidoptera,,,,WesternEurope
10299,fgrained-10299.pt,GENUS,Chrysoteuchia sp.,,,,WesternEurope
10300,fgrained-10300.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10301,fgrained-10301.pt,ORDER,Lepidoptera,,,,WesternEurope
10302,fgrained-10302.pt,ORDER,Lepidoptera,,,,WesternEurope
10303,fgrained-10303.pt,GENUS,Tortricidia sp.,,,,WesternEurope
10304,fgrained-10304.pt,ORDER,Lepidoptera,,,,WesternEurope
10305,fgrained-10305.pt,GENUS,Cnephasia sp.,,,,WesternEurope
10306,fgrained-10306.pt,ORDER,Lepidoptera,,,,WesternEurope
10307,fgrained-10307.pt,GENUS,Crambus sp.,,,,WesternEurope
10308,fgrained-10308.pt,ORDER,Lepidoptera,,,,WesternEurope
10309,fgrained-10309.pt,SPECIES,Drepana falcataria,,5143129.0,5143129.0,WesternEurope
10310,fgrained-10310.pt,SPECIES,Miltochrista miniata,,1813114.0,1813114.0,WesternEurope
10311,fgrained-10311.pt,GENUS,Catoptria sp.,,,,WesternEurope
10312,fgrained-10312.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10313,fgrained-10313.pt,FAMILY,Geometridae,,,,WesternEurope
10314,fgrained-10314.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10315,fgrained-10315.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10316,fgrained-10316.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10317,fgrained-10317.pt,GENUS,Pediasia sp.,,,,WesternEurope
10318,fgrained-10318.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10319,fgrained-10319.pt,FAMILY,Tortricidae,,,,WesternEurope
10320,fgrained-10320.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10321,fgrained-10321.pt,SPECIES,Apamea scoparia,,9541908.0,9541908.0,WesternEurope
10322,fgrained-10322.pt,FAMILY,Tortricidae,,,,WesternEurope
10323,fgrained-10323.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10324,fgrained-10324.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10325,fgrained-10325.pt,FAMILY,Tortricidae,,,,WesternEurope
10326,fgrained-10326.pt,GENUS,Scoparia sp.,,,,WesternEurope
10327,fgrained-10327.pt,ORDER,Lepidoptera,,,,WesternEurope
10328,fgrained-10328.pt,ORDER,Lepidoptera,,,,WesternEurope
10329,fgrained-10329.pt,GENUS,Tortricidia sp.,,,,WesternEurope
10330,fgrained-10330.pt,ORDER,Moth,,,,WesternEurope
10331,fgrained-10331.pt,ORDER,Moth,,,,WesternEurope
10332,fgrained-10332.pt,ORDER,Moth,,,,WesternEurope
10333,fgrained-10333.pt,ORDER,Moth,,,,WesternEurope
10334,fgrained-10334.pt,FAMILY,Tortricidae,,,,WesternEurope
10335,fgrained-10335.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10336,fgrained-10336.pt,GENUS,Choristoneura sp.,,,,WesternEurope
10337,fgrained-10337.pt,ORDER,Lepidoptera,,,,WesternEurope
10338,fgrained-10338.pt,ORDER,Moth,,,,WesternEurope
10339,fgrained-10339.pt,SUBFAMILY,Scopariinae,,,,WesternEurope
10340,fgrained-10340.pt,TRIBE,Archipini,,,,WesternEurope
10341,fgrained-10341.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10342,fgrained-10342.pt,SPECIES,Atolmis rubricollis,,1810099.0,1810099.0,WesternEurope
10343,fgrained-10343.pt,SPECIES,Perizoma alchemillata,,1972250.0,1972250.0,WesternEurope
10344,fgrained-10344.pt,GENUS,Apotomis sp.,,,,WesternEurope
10345,fgrained-10345.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10346,fgrained-10346.pt,TRIBE,Crambini,,,,WesternEurope
10347,fgrained-10347.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10348,fgrained-10348.pt,SUBFAMILY,Scopariinae,,,,WesternEurope
10349,fgrained-10349.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10350,fgrained-10350.pt,FAMILY,Geometridae,,,,WesternEurope
10351,fgrained-10351.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10352,fgrained-10352.pt,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
10353,fgrained-10353.pt,GENUS,Apotomis sp.,,,,WesternEurope
